person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,PD,Risk_Tier,EAD,LGD,Expected_Loss
23,25000,RENT,0.0,EDUCATION,B,10625,11.71,1,0.42,N,3,0.9166182945926489,High,10625,0.45,4382.5812210211025
22,37000,MORTGAGE,0.0,MEDICAL,A,15000,8.49,0,0.41,N,2,0.7681762199843208,High,15000,0.45,5185.189484894166
26,30000,RENT,0.0,VENTURE,B,10625,11.71,1,0.35,N,3,0.7448704932560936,High,10625,0.45,3561.4120458806974
25,30000,RENT,9.0,DEBTCONSOLIDATION,A,10625,6.99,1,0.35,N,4,0.8191561278914474,High,10625,0.45,3916.590236480983
23,30000,RENT,8.0,EDUCATION,A,10625,6.92,1,0.35,N,2,0.7095686144635323,High,10625,0.45,3392.624937903764
24,37000,MORTGAGE,3.0,MEDICAL,A,6075,5.99,0,0.16,N,3,0.22001654858207956,High,6075,0.45,601.47023968626
24,62467,RENT,0.0,HOMEIMPROVEMENT,A,10625,8.49,0,0.17,N,2,0.399029006686286,High,10625,0.45,1907.8574382188049
22,31200,RENT,0.0,MEDICAL,C,10600,12.99,1,0.34,N,2,0.9001974626808061,High,10600,0.45,4293.941896987445
24,33048,RENT,6.0,EDUCATION,C,10600,11.97,1,0.32,Y,3,0.7970296950905132,High,10600,0.45,3801.831645581748
24,42000,RENT,4.0,PERSONAL,C,10600,13.16,0,0.25,Y,4,0.6857803984362938,High,10600,0.45,3271.1725005411217
25,57700,RENT,2.0,MEDICAL,D,10600,14.91,1,0.18,Y,4,0.9154643060115123,High,10600,0.45,4366.7647396749135
24,37000,MORTGAGE,4.0,MEDICAL,A,4000,,0,0.11,N,4,0.20875471836484125,High,4000,0.45,375.75849305671426
22,75000,RENT,3.0,EDUCATION,B,10600,10.99,0,0.14,N,3,0.22996280172392908,High,10600,0.45,1096.9225642231418
24,94000,RENT,3.0,PERSONAL,B,10600,12.18,0,0.11,N,4,0.21659884120083292,High,10600,0.45,1033.176472527973
22,37000,MORTGAGE,6.0,MEDICAL,B,2500,10.37,0,0.07,N,4,0.18754085795079004,High,2500,0.45,210.9834651946388
25,30000,RENT,3.0,VENTURE,D,10500,16.29,1,0.35,N,2,0.974741943254361,High,10500,0.45,4605.655681876856
22,37000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,15000,6.54,0,0.41,N,3,0.757608000616406,High,15000,0.45,5113.854004160741
25,30600,RENT,,MEDICAL,C,10500,13.35,1,0.34,N,3,0.9025315053757776,High,10500,0.45,4264.461362900549
22,29000,RENT,2.0,EDUCATION,B,10500,9.99,1,0.36,N,3,0.8210303581829665,High,10500,0.45,3879.368442414517
25,35220,RENT,2.0,DEBTCONSOLIDATION,A,10500,7.29,0,0.3,N,3,0.7127375241082453,High,10500,0.45,3367.684801411459
22,37000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,13000,7.88,0,0.35,N,4,0.6628708995749717,High,13000,0.45,3877.794762513585
22,36000,RENT,6.0,DEBTCONSOLIDATION,B,10500,10.74,0,0.29,N,2,0.7851790283620197,High,10500,0.45,3709.970909010543
24,37000,RENT,8.0,MEDICAL,D,10500,,0,0.28,N,2,0.9657737678184584,High,10500,0.45,4563.281052942216
25,39204,RENT,3.0,PERSONAL,F,10500,,0,0.27,Y,4,0.9728116533291735,High,10500,0.45,4596.535061980345
21,34500,RENT,5.0,EDUCATION,A,10500,8.49,1,0.3,N,3,0.5963383473488789,High,10500,0.45,2817.698691223453
22,41900,RENT,3.0,EDUCATION,A,10500,8.49,0,0.25,N,2,0.4377485251548002,High,10500,0.45,2068.361781356431
24,44640,RENT,0.0,VENTURE,B,10500,10.36,0,0.24,N,2,0.39929445533728813,High,10500,0.45,1886.6663014686865
22,45000,RENT,0.0,PERSONAL,A,10500,6.99,0,0.23,N,2,0.4026782636830276,High,10500,0.45,1902.6547959023058
24,37000,MORTGAGE,8.0,VENTURE,B,10000,10.99,0,0.27,N,4,0.35422429242274084,High,10000,0.45,1594.0093159023338
22,49000,RENT,1.0,HOMEIMPROVEMENT,A,10500,9.38,1,0.21,N,2,0.5443919886185189,High,10500,0.45,2572.252146222502
26,58000,RENT,9.0,PERSONAL,B,10500,11.48,0,0.18,N,2,0.3867412780777956,High,10500,0.45,1827.3525389175843
24,85000,RENT,1.0,VENTURE,A,10500,6.92,0,0.12,N,3,0.08088741428702304,Medium,10500,0.45,382.19303250618384
23,43500,RENT,0.0,MEDICAL,C,10450,13.57,0,0.24,N,2,0.7269529568575821,High,10450,0.45,3418.49627962278
26,37000,MORTGAGE,4.0,VENTURE,A,10400,8.94,0,0.28,N,3,0.28306603658768204,High,10400,0.45,1324.749051230352
23,37000,MORTGAGE,2.0,EDUCATION,A,10000,7.74,0,0.27,N,3,0.3387602772245628,High,10000,0.45,1524.4212475105326
24,37000,OTHER,2.0,EDUCATION,B,5000,11.58,0,0.14,N,3,0.2519132657799136,High,5000,0.45,566.8048480048055
24,35004,RENT,9.0,PERSONAL,E,10400,,0,0.3,N,2,0.9729346744360832,High,10400,0.45,4553.334276360869
23,37000,RENT,1.0,EDUCATION,A,10400,7.66,0,0.28,N,4,0.5209073382016637,High,10400,0.45,2437.846342783786
22,32400,RENT,2.0,MEDICAL,D,10400,14.84,1,0.32,N,2,0.9843939247284256,High,10400,0.45,4606.963567729032
25,40000,RENT,6.0,EDUCATION,B,10400,9.91,0,0.26,N,4,0.5606496199956301,High,10400,0.45,2623.840221579549
22,37000,MORTGAGE,6.0,EDUCATION,B,7500,10.95,0,0.2,N,2,0.3067414632025804,High,7500,0.45,1035.2524383087089
21,40800,RENT,1.0,PERSONAL,A,10400,9.32,0,0.25,N,3,0.5102828003865133,High,10400,0.45,2388.1235058088823
23,41004,RENT,2.0,PERSONAL,B,10400,12.53,0,0.25,N,4,0.6290543540998155,High,10400,0.45,2943.9743771871367
24,37000,MORTGAGE,4.0,MEDICAL,B,25000,10.08,0,0.68,N,2,0.9818352451888778,High,25000,0.45,11045.646508374875
21,42000,RENT,0.0,DEBTCONSOLIDATION,B,10400,11.49,0,0.25,N,4,0.7028049585552215,High,10400,0.45,3289.127206038437
23,43500,RENT,2.0,PERSONAL,C,10400,13.49,0,0.24,N,4,0.6599192970365849,High,10400,0.45,3088.4223101312173
24,44000,RENT,4.0,DEBTCONSOLIDATION,B,10400,12.69,0,0.24,N,4,0.691707828602886,High,10400,0.45,3237.192637861507
23,51000,RENT,4.0,DEBTCONSOLIDATION,A,10400,,0,0.2,N,2,0.47880036130265546,High,10400,0.45,2240.7856908964277
25,57300,RENT,2.0,PERSONAL,C,10400,11.66,0,0.18,N,4,0.44145046477402766,High,10400,0.45,2065.9881751424496
22,57460,RENT,1.0,EDUCATION,C,10400,13.49,0,0.18,Y,3,0.4319496467352169,High,10400,0.45,2021.5243467208152
23,60000,RENT,3.0,VENTURE,D,10400,14.91,0,0.17,Y,4,0.7899453888472489,High,10400,0.45,3696.9444198051247
25,59000,RENT,9.0,MEDICAL,D,10400,16.29,1,0.18,N,4,0.9213317473098621,High,10400,0.45,4311.832577410155
22,83252,RENT,4.0,VENTURE,B,10400,12.21,0,0.12,N,3,0.14489160831274658,Medium,10400,0.45,678.092726903654
25,37200,MORTGAGE,,EDUCATION,B,10000,9.91,0,0.27,N,3,0.435734325896123,High,10000,0.45,1960.8044665325535
25,35280,RENT,3.0,DEBTCONSOLIDATION,C,10375,14.27,1,0.29,Y,4,0.856680826190344,High,10375,0.45,3999.628607276169
23,64000,RENT,7.0,EDUCATION,D,10325,12.92,1,0.16,Y,2,0.8147371150322764,High,10325,0.45,3785.472320718715
23,29856,RENT,0.0,PERSONAL,A,10300,8.94,1,0.34,N,4,0.7625745030790395,High,10300,0.45,3534.532821771348
21,45000,RENT,3.0,EDUCATION,B,10300,10.59,0,0.23,N,2,0.48291774261258097,High,10300,0.45,2238.323737009313
26,165000,RENT,10.0,PERSONAL,B,10300,9.91,0,0.06,N,3,0.11602836284091829,Medium,10300,0.45,537.7914617676563
26,54996,RENT,1.0,HOMEIMPROVEMENT,A,10250,7.29,0,0.19,N,2,0.4473688276009596,High,10250,0.45,2063.488717309426
25,60000,RENT,3.0,HOMEIMPROVEMENT,A,10250,6.62,0,0.17,N,4,0.37600697097533803,High,10250,0.45,1734.3321536237468
23,66000,RENT,4.0,DEBTCONSOLIDATION,E,10250,14.38,1,0.16,N,4,0.9221567581052339,High,10250,0.45,4253.448046760392
24,37200,MORTGAGE,5.0,PERSONAL,A,13000,6.91,0,0.35,N,2,0.5489147315407462,High,13000,0.45,3211.1511795133656
26,37200,MORTGAGE,1.0,PERSONAL,B,6000,10.36,0,0.16,N,2,0.2671850434779294,High,6000,0.45,721.3996173904093
22,35496,RENT,6.0,VENTURE,D,10200,,0,0.29,Y,3,0.9301196187976952,High,10200,0.45,4269.249050281422
26,36000,RENT,1.0,PERSONAL,B,10200,12.69,0,0.28,N,4,0.7175954946499842,High,10200,0.45,3293.7633204434273
22,42000,RENT,0.0,PERSONAL,A,3600,7.37,0,0.09,N,3,0.1905336204388519,High,3600,0.45,308.66446511094006
22,44094,RENT,1.0,VENTURE,A,3600,7.37,0,0.08,N,3,0.09860915495010278,Medium,3600,0.45,159.7468310191665
23,45000,RENT,2.0,VENTURE,A,3600,6.03,0,0.08,N,3,0.09015437439669513,Medium,3600,0.45,146.05008652264613
23,45000,RENT,3.0,EDUCATION,B,3600,11.49,0,0.08,N,3,0.22496842966678024,High,3600,0.45,364.44885606018397
24,45000,RENT,0.0,MEDICAL,A,3600,6.91,0,0.08,N,4,0.21555111943511596,High,3600,0.45,349.19281348488784
22,39600,RENT,4.0,DEBTCONSOLIDATION,D,3600,17.49,1,0.09,Y,3,0.9016108002433016,High,3600,0.45,1460.609496394149
22,41000,RENT,2.0,DEBTCONSOLIDATION,D,3600,16.77,1,0.09,Y,3,0.8970991004556385,High,3600,0.45,1453.3005427381343
22,37308,MORTGAGE,0.0,PERSONAL,B,8400,9.99,0,0.23,N,4,0.40855786730110505,High,8400,0.45,1544.3487383981771
23,37344,MORTGAGE,0.0,EDUCATION,C,3200,12.68,0,0.09,Y,2,0.19390668478291703,High,3200,0.45,279.22562608740054
23,48000,RENT,8.0,VENTURE,D,3600,16.02,0,0.07,N,2,0.6846287283814689,High,3600,0.45,1109.0985399779797
22,42492,RENT,6.0,DEBTCONSOLIDATION,B,3600,,1,0.08,N,3,0.3414767781824932,High,3600,0.45,553.1923806556391
25,31417,MORTGAGE,4.0,EDUCATION,B,7000,10.36,1,0.22,N,3,0.3636286134993005,High,7000,0.45,1145.4301325227964
22,44000,RENT,3.0,HOMEIMPROVEMENT,C,3600,13.43,1,0.08,Y,2,0.5015705034082002,High,3600,0.45,812.5442155212843
24,50000,RENT,4.0,DEBTCONSOLIDATION,B,3600,11.36,0,0.07,N,3,0.3186798916648234,High,3600,0.45,516.261424497014
21,50350,RENT,3.0,EDUCATION,A,3600,7.88,0,0.07,N,3,0.1328258039262671,Medium,3600,0.45,215.17780236055273
25,51300,RENT,9.0,DEBTCONSOLIDATION,A,3600,7.49,0,0.07,N,3,0.21355376331401904,High,3600,0.45,345.9570965687109
23,54000,RENT,0.0,MEDICAL,B,3600,12.42,0,0.07,N,3,0.31921802966115304,High,3600,0.45,517.133208051068
23,54804,RENT,4.0,EDUCATION,D,3600,16.77,0,0.07,Y,4,0.7856752534347874,High,3600,0.45,1272.7939105643554
21,37459,MORTGAGE,6.0,EDUCATION,A,5600,6.92,0,0.15,N,2,0.1410767572334595,Medium,5600,0.45,355.51342822831793
23,37460,MORTGAGE,2.0,EDUCATION,C,7125,13.99,0,0.19,N,4,0.3794442854622439,High,7125,0.45,1216.5932402633196
25,55000,RENT,9.0,DEBTCONSOLIDATION,A,3600,8.9,0,0.07,N,3,0.23132563062877332,High,3600,0.45,374.7475216186128
23,55000,RENT,5.0,PERSONAL,A,3600,5.99,0,0.07,N,3,0.14187750502356924,Medium,3600,0.45,229.84155813818217
25,55200,RENT,0.0,HOMEIMPROVEMENT,C,3600,13.98,0,0.07,N,4,0.470130753014521,High,3600,0.45,761.611819883524
25,54000,RENT,1.0,PERSONAL,A,3600,,1,0.07,N,3,0.1903902117339192,High,3600,0.45,308.4321430089491
23,60000,RENT,4.0,VENTURE,A,3600,7.9,0,0.06,N,2,0.08099512890683362,Medium,3600,0.45,131.21210882907047
21,37500,MORTGAGE,5.0,PERSONAL,A,12000,5.79,0,0.32,N,2,0.46137202911807246,High,12000,0.45,2491.4089572375915
22,60000,RENT,,EDUCATION,C,3600,15.27,0,0.06,Y,2,0.2724170505515038,High,3600,0.45,441.3156218934362
23,60000,RENT,8.0,EDUCATION,B,3600,9.99,0,0.06,N,2,0.16848942488121538,High,3600,0.45,272.95286830756896
26,37500,MORTGAGE,4.0,DEBTCONSOLIDATION,A,7000,6.54,0,0.19,N,4,0.2969310749325587,High,7000,0.45,935.3328860375599
25,60900,RENT,2.0,PERSONAL,A,3600,6.91,0,0.06,N,3,0.13423718643160118,Medium,3600,0.45,217.46424201919393
26,63000,RENT,10.0,HOMEIMPROVEMENT,A,3600,6.76,0,0.06,N,4,0.22748533740304644,High,3600,0.45,368.52624659293525
24,37500,MORTGAGE,2.0,DEBTCONSOLIDATION,A,5600,8.94,0,0.15,N,4,0.25911219786093814,High,5600,0.45,652.9627386095641
23,65000,RENT,2.0,DEBTCONSOLIDATION,B,3600,11.49,0,0.06,N,2,0.2955909168206072,High,3600,0.45,478.8572852493836
23,65000,RENT,7.0,MEDICAL,B,3600,10.59,0,0.06,N,3,0.2663025416711681,High,3600,0.45,431.41011750729234
24,65000,RENT,0.0,EDUCATION,B,3600,10.59,0,0.06,N,2,0.1750157418997165,High,3600,0.45,283.52550187754076
25,67000,RENT,2.0,VENTURE,B,3600,9.99,0,0.05,N,4,0.10497150659026208,Medium,3600,0.45,170.05384067622458
25,51850,RENT,2.0,MEDICAL,C,3600,13.99,1,0.06,N,2,0.35648413255702677,High,3600,0.45,577.5042947423834
25,37560,OWN,4.0,HOMEIMPROVEMENT,B,5000,10.99,0,0.13,N,3,0.10107197658823802,Medium,5000,0.45,227.41194732353554
26,72000,RENT,2.0,VENTURE,B,3600,10.74,0,0.05,N,4,0.11006497322285794,Medium,3600,0.45,178.30525662102988
25,37596,MORTGAGE,3.0,PERSONAL,B,12000,11.99,0,0.32,N,4,0.6324456948852453,High,12000,0.45,3415.2067523803244
26,75000,RENT,0.0,HOMEIMPROVEMENT,A,3600,8.94,0,0.05,N,4,0.23434598274940185,High,3600,0.45,379.64049205403103
22,80000,RENT,5.0,DEBTCONSOLIDATION,B,3600,12.69,0,0.04,N,3,0.2636883113457871,High,3600,0.45,427.1750643801751
23,37700,MORTGAGE,4.0,EDUCATION,D,8000,15.62,0,0.21,Y,3,0.866996332414542,High,8000,0.45,3121.1867966923514
26,84996,RENT,4.0,EDUCATION,B,3600,11.99,0,0.04,N,2,0.15394589514392082,High,3600,0.45,249.39235013315175
23,31785,MORTGAGE,7.0,MEDICAL,D,6000,14.96,1,0.19,N,2,0.9061954412229288,High,6000,0.45,2446.7276913019077
22,37800,MORTGAGE,7.0,EDUCATION,B,7200,10.99,0,0.19,N,2,0.28708154546130804,High,7200,0.45,930.1442072946381
22,93000,RENT,1.0,HOMEIMPROVEMENT,D,3600,16.77,1,0.04,Y,3,0.8593862489446308,High,3600,0.45,1392.2057232903019
23,110000,RENT,0.0,PERSONAL,A,3600,,0,0.03,N,3,0.12754054275865748,Medium,3600,0.45,206.61567926902512
25,31800,OTHER,1.0,HOMEIMPROVEMENT,C,10000,12.53,1,0.31,N,3,0.8454353017709623,High,10000,0.45,3804.45885796933
25,19800,RENT,9.0,MEDICAL,D,3625,16.29,1,0.18,N,2,0.9583530649363555,High,3625,0.45,1563.31343717743
26,37820,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6300,,0,0.17,N,4,0.3845896567262771,High,6300,0.45,1090.3116768189957
26,24000,RENT,1.0,HOMEIMPROVEMENT,B,3625,11.11,1,0.15,N,4,0.618653266727417,High,3625,0.45,1009.1781413490991
25,52000,RENT,0.0,HOMEIMPROVEMENT,A,3625,6.54,0,0.07,N,3,0.24731384940703233,High,3625,0.45,403.43071684522147
23,52000,RENT,2.0,PERSONAL,B,3625,10.59,1,0.07,N,2,0.22912276230870932,High,3625,0.45,373.7565060160821
25,37980,MORTGAGE,7.0,PERSONAL,A,3500,6.03,0,0.09,N,2,0.09815019619707072,Medium,3500,0.45,154.58655901038637
24,17496,RENT,,EDUCATION,C,3700,14.22,1,0.21,N,4,0.6876178455266827,High,3700,0.45,1144.8837128019268
26,38000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,8875,7.51,0,0.23,N,2,0.44533776044613793,High,8875,0.45,1778.5676807817633
23,38000,MORTGAGE,5.0,VENTURE,B,4000,12.42,0,0.11,N,3,0.12742659682810104,Medium,4000,0.45,229.36787429058185
21,27996,RENT,5.0,EDUCATION,A,3700,8.0,0,0.13,N,3,0.24555424767685602,High,3700,0.45,408.8478223819653
23,36000,RENT,4.0,DEBTCONSOLIDATION,B,3700,9.25,0,0.1,N,2,0.3674780510229332,High,3700,0.45,611.8509549531838
24,48000,RENT,,MEDICAL,A,3700,6.99,0,0.08,N,4,0.21474579213062303,High,3700,0.45,357.5517438974873
23,38000,MORTGAGE,5.0,PERSONAL,A,5400,7.9,0,0.14,N,3,0.16367663931642673,High,5400,0.45,397.734233538917
22,60000,RENT,0.0,EDUCATION,B,3700,10.37,0,0.06,N,4,0.17235567401299282,High,3700,0.45,286.97219723163306
23,75000,RENT,2.0,DEBTCONSOLIDATION,A,3700,6.03,0,0.05,N,2,0.16054412048469305,High,3700,0.45,267.30596060701396
23,38000,MORTGAGE,5.0,EDUCATION,B,8000,12.69,0,0.21,N,3,0.35093105730069435,High,8000,0.45,1263.3518062824999
23,33000,RENT,0.0,DEBTCONSOLIDATION,A,3725,6.54,0,0.11,N,2,0.2945138175809326,High,3725,0.45,493.67878672003826
23,120000,RENT,3.0,VENTURE,A,3725,8.49,0,0.03,N,2,0.06001508534692227,Medium,3725,0.45,100.60028681277846
23,21000,RENT,3.0,DEBTCONSOLIDATION,D,3750,15.65,1,0.18,N,2,0.9595902259527388,High,3750,0.45,1619.3085062952466
21,38000,MORTGAGE,5.0,EDUCATION,C,7000,13.49,0,0.18,Y,3,0.3541922598735735,High,7000,0.45,1115.7056186017564
22,38000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6000,7.51,0,0.16,N,4,0.2573345980217792,High,6000,0.45,694.8034146588038
22,27804,RENT,2.0,MEDICAL,C,3750,13.85,0,0.13,Y,4,0.5791775277893877,High,3750,0.45,977.3620781445918
24,38000,OWN,2.0,EDUCATION,A,9600,,0,0.25,N,2,0.09480895309472956,Medium,9600,0.45,409.5746773692317
25,38000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,5400,8.9,0,0.14,N,2,0.28621951345886026,High,5400,0.45,695.5134177050304
22,38000,MORTGAGE,4.0,MEDICAL,A,18000,8.9,0,0.47,N,2,0.8434896793003234,High,18000,0.45,6832.26640233262
22,11000,RENT,3.0,HOMEIMPROVEMENT,B,3800,8.88,1,0.35,N,4,0.9464650686156254,High,3800,0.45,1618.4552673327196
25,19200,RENT,0.0,DEBTCONSOLIDATION,C,3800,14.35,1,0.2,Y,4,0.7880864898227303,High,3800,0.45,1347.627897596869
21,25000,RENT,0.0,DEBTCONSOLIDATION,A,3800,8.59,0,0.15,N,2,0.4451278096900121,High,3800,0.45,761.1685545699207
26,38000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,4000,,0,0.11,N,3,0.26861479571879004,High,4000,0.45,483.50663229382207
23,26400,RENT,7.0,DEBTCONSOLIDATION,A,3800,7.9,0,0.14,N,4,0.4006554791635164,High,3800,0.45,685.120869369613
25,30004,RENT,3.0,DEBTCONSOLIDATION,D,3800,14.84,1,0.13,N,2,0.9214689597511845,High,3800,0.45,1575.7119211745255
22,34000,RENT,4.0,MEDICAL,D,3800,18.25,1,0.11,Y,4,0.9186022626985592,High,3800,0.45,1570.809869214536
22,43000,RENT,4.0,EDUCATION,A,3800,6.99,0,0.09,N,4,0.1531523928189595,High,3800,0.45,261.89059172042073
26,47000,RENT,8.0,PERSONAL,C,3800,13.49,0,0.08,N,3,0.32824068900492803,High,3800,0.45,561.291578198427
23,55000,RENT,1.0,MEDICAL,A,3800,6.76,0,0.07,N,4,0.1910638433837574,High,3800,0.45,326.71917218622514
26,38000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5000,,0,0.13,N,2,0.35659374157926504,High,5000,0.45,802.3359185533465
23,69000,RENT,4.0,EDUCATION,D,3800,15.28,1,0.06,Y,3,0.7406776215030968,High,3800,0.45,1266.5587327702956
23,108000,RENT,1.0,MEDICAL,C,3800,14.26,0,0.04,Y,4,0.31673410726299506,High,3800,0.45,541.6153234197216
24,14400,RENT,,MEDICAL,D,3825,,1,0.27,N,2,0.9799913056014979,High,3825,0.45,1686.8100347665784
26,26000,RENT,2.0,DEBTCONSOLIDATION,C,3825,14.27,0,0.15,N,4,0.6515293021480023,High,3825,0.45,1121.444811322249
22,38000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8500,5.42,0,0.22,N,2,0.33082826309265745,High,8500,0.45,1265.4181063294147
23,32000,MORTGAGE,,EDUCATION,B,1000,10.59,1,0.03,N,2,0.08696018862141458,Medium,1000,0.45,39.132084879636565
22,28500,RENT,3.0,VENTURE,C,3825,15.96,1,0.13,N,3,0.3692196845837988,High,3825,0.45,635.5193820898637
22,38000,MORTGAGE,2.0,MEDICAL,B,8000,9.99,0,0.21,N,3,0.43328301380853085,High,8000,0.45,1559.818849710711
24,40000,RENT,1.0,VENTURE,B,3825,10.0,0,0.1,N,4,0.17708503695322034,High,3825,0.45,304.8076198557305
25,38000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,9000,6.99,0,0.24,N,4,0.4655307885062744,High,9000,0.45,1885.3996934504114
23,38000,OWN,2.0,VENTURE,C,5000,12.99,0,0.13,N,4,0.0416935278604057,Low,5000,0.45,93.81043768591283
24,32000,RENT,2.0,EDUCATION,C,3850,12.68,0,0.12,Y,4,0.39130619190844423,High,3850,0.45,677.9379774813797
22,38000,MORTGAGE,6.0,EDUCATION,A,4500,5.79,0,0.12,N,2,0.10334700427626999,Medium,4500,0.45,209.27768365944672
23,48500,RENT,5.0,DEBTCONSOLIDATION,A,3850,8.49,0,0.08,N,4,0.24576232684960234,High,3850,0.45,425.78323126693607
24,38000,MORTGAGE,8.0,PERSONAL,B,5000,10.0,0,0.13,N,3,0.21251207927087662,High,5000,0.45,478.15217835947243
22,26000,RENT,2.0,MEDICAL,A,3900,7.51,0,0.15,N,3,0.40371296630812264,High,3900,0.45,708.5162558707553
25,38000,MORTGAGE,4.0,PERSONAL,A,6000,5.42,0,0.16,N,2,0.16489968718199097,High,6000,0.45,445.22915539137557
24,40000,RENT,1.0,EDUCATION,C,3900,12.23,0,0.1,Y,3,0.32465758923397875,High,3900,0.45,569.7740691056327
25,44500,RENT,0.0,VENTURE,B,3900,10.99,0,0.09,N,2,0.16722978241139272,High,3900,0.45,293.48826813199423
23,38000,OWN,0.0,VENTURE,B,17500,11.11,0,0.46,N,4,0.3711644567331031,High,17500,0.45,2922.920096773187
22,45000,RENT,1.0,EDUCATION,A,3950,6.92,0,0.09,N,4,0.150817354926004,High,3950,0.45,268.07784838097217
22,12000,RENT,1.0,VENTURE,B,4000,9.76,1,0.33,N,3,0.7963011071888889,High,4000,0.45,1433.34199294
22,12600,RENT,2.0,PERSONAL,B,4000,10.37,1,0.32,N,4,0.8720851266803478,High,4000,0.45,1569.753228024626
22,38000,MORTGAGE,5.0,EDUCATION,B,4200,9.25,0,0.11,N,2,0.148372026793675,Medium,4200,0.45,280.42313064004577
25,32000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,8000,10.36,1,0.25,N,2,0.5829788819334567,High,8000,0.45,2098.723974960444
24,13000,RENT,4.0,PERSONAL,B,4000,9.88,1,0.31,N,2,0.8513922865728242,High,4000,0.45,1532.5061158310834
22,38000,MORTGAGE,5.0,EDUCATION,B,4800,9.99,0,0.13,N,3,0.18264589321037436,High,4800,0.45,394.5151293344086
25,13000,RENT,2.0,PERSONAL,D,4000,15.65,1,0.31,Y,3,0.988312889238629,High,4000,0.45,1778.9632006295324
24,13200,RENT,6.0,VENTURE,D,4000,15.65,1,0.3,Y,3,0.9752087931788856,High,4000,0.45,1755.3758277219943
24,13200,RENT,1.0,EDUCATION,A,4000,5.79,1,0.3,N,3,0.7004940897145169,High,4000,0.45,1260.8893614861306
21,13200,RENT,2.0,HOMEIMPROVEMENT,A,4000,6.39,1,0.3,N,3,0.8549531612602842,High,4000,0.45,1538.9156902685115
26,14000,RENT,2.0,VENTURE,B,4000,,1,0.29,N,3,0.7164358967501888,High,4000,0.45,1289.58461415034
22,14400,RENT,4.0,HOMEIMPROVEMENT,A,4000,7.29,1,0.28,N,4,0.8293000605026971,High,4000,0.45,1492.7401089048549
22,38000,MORTGAGE,6.0,MEDICAL,A,4000,6.76,0,0.11,N,2,0.16347426836628162,High,4000,0.45,294.2536830593069
24,38000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,8000,7.14,0,0.21,N,3,0.40019059119182665,High,8000,0.45,1440.686128290576
23,14400,RENT,0.0,VENTURE,B,4000,10.74,1,0.28,N,3,0.6881847684082818,High,4000,0.45,1238.7325831349071
21,38000,OWN,5.0,EDUCATION,B,14000,11.12,0,0.37,N,3,0.29059885735168195,High,14000,0.45,1830.772801315596
24,38000,OWN,0.0,VENTURE,C,8500,13.11,0,0.22,N,2,0.08773808565634263,Medium,8500,0.45,335.5981776355106
22,14400,RENT,0.0,VENTURE,D,4000,14.61,1,0.28,N,2,0.9647998784340117,High,4000,0.45,1736.639781181221
22,14400,RENT,0.0,DEBTCONSOLIDATION,C,4000,10.91,1,0.28,Y,2,0.8884013829933162,High,4000,0.45,1599.1224893879692
25,38000,MORTGAGE,3.0,MEDICAL,B,1500,10.62,0,0.04,N,3,0.14948052245977517,Medium,1500,0.45,100.89935266034824
22,15000,RENT,3.0,EDUCATION,B,4000,10.08,1,0.27,N,2,0.7386972015421132,High,4000,0.45,1329.6549627758036
26,32000,MORTGAGE,10.0,MEDICAL,D,15000,15.33,1,0.47,N,3,0.992903096632375,High,15000,0.45,6702.095902268531
24,15600,RENT,3.0,MEDICAL,E,4000,16.32,1,0.26,N,2,0.988146887015333,High,4000,0.45,1778.6643966275994
22,15708,RENT,,HOMEIMPROVEMENT,B,4000,11.12,1,0.25,N,3,0.8496088244508266,High,4000,0.45,1529.2958840114882
22,15996,RENT,3.0,EDUCATION,C,4000,13.35,1,0.25,Y,2,0.7771134533736351,High,4000,0.45,1398.8042160725433
22,16800,RENT,2.0,DEBTCONSOLIDATION,C,4000,14.27,1,0.24,N,4,0.8542203969544933,High,4000,0.45,1537.596714518088
22,16800,RENT,2.0,PERSONAL,B,4000,10.25,1,0.24,N,4,0.7086330035000724,High,4000,0.45,1275.5394063001304
21,17500,RENT,0.0,DEBTCONSOLIDATION,C,4000,13.22,1,0.23,Y,4,0.833142026962334,High,4000,0.45,1499.6556485322012
24,38000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,16000,10.99,0,0.42,N,3,0.8803555966371978,High,16000,0.45,6338.560295787824
22,18000,RENT,6.0,MEDICAL,B,4000,11.49,1,0.22,N,4,0.7386226261491199,High,4000,0.45,1329.5207270684157
24,18000,RENT,0.0,DEBTCONSOLIDATION,B,4000,,1,0.22,N,3,0.7460813451591543,High,4000,0.45,1342.9464212864777
